station_complex_id,station_complex_name,latitude,longitude,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi,od_jobs_exp_accessibility,log_od_jobs_exp_accessibility,destination_attractiveness_index,od_composite_exp_accessibility,log_od_composite_exp_accessibility
431,"Intervale Av (2,5)",40.822181,-73.896736,0.784137123,63676,128,49931,2.02871156,0.846038433,0.848299417,11,11757,648,826.3860762,21,21.52719958,33241.6431,3.76297797,17.74948191,60.38945628,1.040286061,1.041756865,11.66753109,0.570792154,3.76297797,34672,10,4,0,5282.337941,1.000442792,0,0,0.0,0.0,0,0,0,0,0,0,0,2,9,1,2,1,9,0,0,938279.334968389,13.751804047909085,-1.2824265674800261,-12.969329629712448,4.4389048210432795
432,"Prospect Av (2,5)",40.819585,-73.90177,0.784137123,70680,87,55423,1.961356802,0.817949318,0.829900233,11,8023,610,777.9251644,20,21.44966995,33922.6088,4.586181754,16.91768162,59.89362562,0.961046875,0.97565124,11.28762222,0.84620234,4.586181754,35301,9,3,0,4352.389941,0.824316277,0,0,0.0,0.0,0,0,0,0,0,0,0,4,9,1,4,1,9,0,0,1050414.0736610391,13.864695952268594,-1.3092866564360999,-3.391914973077631,4.546052289827535
433,"Jackson Av (2,5)",40.81649,-73.907807,0.784137123,63903,126,50109,2.152677627,0.897736299,0.869896178,11,10027,465,593.0085269,20,21.81344831,34769.26137,5.283200246,16.89230145,59.94713587,0.775165023,0.839680658,10.51251664,0.828853261,5.283200246,35893,9,3,0,3953.661967,0.748799615,0,0,0.0,0.0,0,0,0,1,0,0,0,3,12,1,3,1,10,0,0,1197371.3929962039,13.99564004141689,0.7448239677941735,7.039960922419309,4.651017350593596
434,"3 Av-149 St (2,5)",40.816109,-73.917757,0.784137123,59157,156,46387,2.062324309,0.860056039,0.849885096,11,22674,539,687.3797764,24,16.39361261,21227.09792,4.879527211,12.21630133,64.87210533,0.754454478,0.861530896,11.10029497,1.138474506,4.879527211,26385,10,2,0,3585.398679,0.67905278,0,0,0.0,0.0,0,0,0,0,0,0,0,4,9,1,4,1,9,0,0,1367980.3931880973,14.128846775601442,-1.78125192103099,27.828016733119213,4.832142359774197
603,"149 St-Grand Concourse (2,4,5)",40.8183925,-73.9270345,0.784137123,38352,329,30073,2.187884226,0.912418591,0.871337122,11,22257,779,993.4486935,16,15.55900764,28163.4994,4.220555477,11.66156287,66.08582204,0.685693943,0.887705085,12.15050606,0.349862096,4.220555477,35081,12,3,1,2638.662935,0.499746768,0,0,0.0,0.0,0,0,1,1,0,0,0,7,12,1,7,1,10,0,0,1462497.6098017683,14.195656907524803,0.4116052988797859,41.578760116810756,4.9361289549834995
438,"135 St (2,3)",40.814229,-73.94077,0.784137123,79883,62,62639,1.938046008,0.808227961,0.825923883,11,15452,732,933.5101972,23,11.03530864,54951.55819,10.02588052,9.076193538,66.97831634,0.591434182,1.718327292,8.831605028,0.67498459,10.02588052,58585,8,5,0,3335.573636,0.631737431,0,0,0.0,0.0,0,0,0,0,1,1,0,16,42,1,10,1,10,0,0,1830962.7960024723,14.420353050660767,2.193628250147569,72.7982817032609,5.138440591110462
439,"125 St (2,3)",40.807754,-73.945495,0.784137123,76646,74,60101,1.996111216,0.832443034,0.841639635,11,21819,444,566.2274967,20,9.621731643,63256.50407,10.72765056,8.002989592,67.63208394,1.01913111,1.124976772,9.083536468,0.713262189,10.72765056,67538,18,10,1,1995.407496,0.377918086,0,0,0.0,0.0,0,0,1,1,0,1,0,25,62,1,10,1,10,0,0,2215396.2247237638,14.610942279344028,6.314546644465293,91.95260195203105,5.244938110396785
440,"116 St (2,3)",40.802098,-73.949625,0.784137123,84574,49,66318,1.794133476,0.779182268,0.795956286,10,15512,552,703.9585094,18,8.463835552,66228.46494,9.233571637,7.101157046,70.36938655,1.166991313,0.995472424,8.74669402,0.971593379,9.233571637,65075,16,8,0,3107.04521,0.588455532,0,0,0.0,0.0,0,0,0,1,0,1,0,18,40,1,10,1,10,0,1,2636707.258109782,14.785041825202812,5.618121959811592,113.40489393606966,5.3521252652298275
441,"110 St-Malcolm X Plaza (2,3)",40.799075,-73.951822,0.784137123,79166,65,62077,1.467345043,0.637259855,0.692708108,10,12478,578,737.1159754,18,7.988535184,59135.63068,10.29664827,6.85393413,69.32624868,1.278710283,0.94510666,8.902993105,1.21703594,10.29664827,60875,11,8,0,4149.747826,0.785937088,0,0,0.0,0.0,0,0,0,1,0,0,0,7,34,1,7,1,10,1,1,2892295.267773115,14.877561300918725,2.602234629695543,127.21853306869016,5.415522508419294
624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",40.712603,-74.0095515,0.784137123,67136,105,52644,1.533412886,0.639482843,0.709269237,11,244926,755,962.8418018,35,4.298460755,193207.1256,10.8990646,3.575121024,51.11062473,3.739038513,1.133802146,27.56152035,1.160648369,10.8990646,173878,36,15,0,14140.17898,2.678064202,0,0,0.0,0.0,0,0,1,1,0,1,0,32,121,1,10,1,10,0,0,6622496.918083049,15.705983185758067,10.119989259764104,252.10656370845442,5.857241607138313
628,"Fulton St (2,3,4,5,A,C,J,Z)",40.71008875,-74.00783825,0.784137123,64013,125,50195,1.512338524,0.630694151,0.69341527,11,281083,930,1186.017054,38,3.968365186,181986.466,10.93474472,3.165795747,52.05781543,2.086707834,0.894670778,29.0520766,0.967887455,10.93474472,165460,41,15,0,13142.49331,2.489108581,0,0,0.0,0.0,0,0,1,1,1,1,0,41,138,1,10,1,10,0,0,6469213.021413637,15.682565178636164,10.70363901923531,245.16606992835042,5.837198376549368
333,"Wall St (2,3)",40.706821,-74.0091,0.784137123,52185,213,40920,1.638297754,0.68322323,0.727231146,11,249072,1027,1309.719908,34,3.713017493,181972.2214,11.56914163,2.951468199,52.57128352,1.82899603,0.538342463,28.67732019,1.009311928,11.56914163,173458,41,13,0,12551.0283,2.377088693,0,0,0.0,0.0,0,0,1,1,0,1,0,65,128,1,10,1,10,0,0,6149631.524825514,15.631902885936583,9.451539001893758,230.36509697592436,5.793064141768843
334,"Clark St (2,3)",40.697466,-73.993086,0.784137123,40013,317,31376,2.029496202,0.846365654,0.83657491,11,101951,902,1150.309014,27,5.081531691,154730.7501,16.23259087,4.049261117,61.86729865,1.395951866,1.881753539,12.63798629,0.884617684,16.23259087,146966,15,11,0,6989.957747,1.323855634,0,0,0.0,0.0,0,0,0,1,0,0,0,15,43,1,10,1,10,0,0,5096350.664818078,15.44403548186302,2.8128946213493817,184.13274455112517,5.641141611183935
620,"Borough Hall/Court St (2,3,4,5,R)",40.693241,-73.990642,0.784137123,57365,165,44982,2.034762207,0.848561749,0.859210529,11,119577,663,845.5153835,29,4.473249717,139351.1251,14.02808925,3.849606283,64.60790383,1.20818394,2.756715214,12.02719719,0.883808181,14.02808925,142266,15,15,0,5439.293855,1.030169291,0,0,0.0,0.0,0,0,1,1,0,1,0,17,43,1,10,1,10,0,0,4644600.916997982,15.351216225157712,6.992636726744004,161.8224136598125,5.558656088885096
336,"Hoyt St (2,3)",40.690545,-73.985065,0.784137123,56519,175,44319,2.023403793,0.843824923,0.849098037,11,133428,582,742.217124,29,5.593424155,132648.0659,11.50173847,5.186086907,67.25622295,1.290600629,2.800579798,10.69014097,0.85205424,11.50173847,128268,15,15,0,3632.769373,0.688024502,0,0,0.0,0.0,0,0,1,1,0,1,0,16,46,1,10,1,10,0,0,4304953.368565671,15.275277096151479,7.1022613864799755,147.3557054600335,5.501287531964205
337,"Nevins St (2,3,4,5)",40.688246,-73.980492,0.784137123,55511,194,43528,1.986217467,0.82831702,0.839465016,11,103757,436,556.0251994,28,6.862272011,120407.7046,12.12362791,5.953489151,67.0443641,0.933633097,2.573574636,9.613727554,0.82154955,12.12362791,117065,15,15,8,2158.181866,0.408746566,0,0,0.0,0.0,0,0,1,1,1,1,0,12,73,1,10,1,10,0,0,3994201.532800897,15.200354500936347,9.963275446142337,128.7692573161425,5.422394930956586
617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",40.68416167,-73.97778867,0.784137123,51780,216,40603,2.106024532,0.878280447,0.861516921,11,33415,341,434.8729197,27,8.149061698,125580.0824,14.04612231,6.924121467,65.05382621,0.608854853,2.333909783,8.935049351,0.803051762,14.04612231,125326,11,13,8,622.4130696,0.117881263,0,0,0.0,0.0,0,0,0,1,0,1,0,45,68,1,10,1,10,0,0,3608779.241525848,15.098880389979826,8.379107795739868,107.47147281914933,5.323609561363824
339,"Bergen St (2,3)",40.680829,-73.975098,0.784137123,54400,198,42657,1.893451176,0.789630472,0.802392366,11,21179,302,385.1367207,26,7.410857174,131935.9404,16.40365135,6.011534563,65.25667634,0.335569762,2.467541189,7.222722681,0.837863563,16.40365135,132608,12,13,8,1020.539066,0.193283914,0,0,0.0,0.0,0,0,0,0,0,0,0,7,70,1,7,1,10,0,0,3262067.7046455764,14.9978721240644,3.9497692204041526,90.49904179355607,5.237242281779788
340,"Grand Army Plaza (2,3)",40.675235,-73.971046,0.784137123,54006,200,42348,1.909906153,0.79649273,0.818004672,11,9349,204,260.1585796,24,6.565606201,150698.2739,17.56736771,5.587647083,66.4577668,0.561222508,2.941753116,5.080279897,0.796808439,17.56736771,147187,6,5,0,3305.249152,0.625994158,0,0,0.0,0.0,0,0,0,1,0,0,0,8,25,1,8,1,10,1,1,2755275.351964373,14.829028304781483,0.5489094949866009,60.20193279900904,5.061666825109857
341,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671987,-73.964375,0.784137123,48734,247,38214,1.848232126,0.770772663,0.800188117,11,6423,209,266.5350153,21,9.283053703,113556.2233,13.82225167,7.868832014,66.6763712,0.941998677,2.98451818,5.519596238,0.772210331,13.82225167,114363,6,5,0,5051.356765,0.956696357,0,0,0.0,0.0,0,0,1,1,0,0,0,7,17,1,7,1,10,1,1,2402948.2348869294,14.692207388772163,0.2987488964161572,34.848830527573355,4.886584976900024
626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",40.6705125,-73.958688,0.784137123,59270,155,46476,1.922099661,0.801577818,0.824791165,11,6525,189,241.0292722,22,12.40315358,82511.75427,10.9328505,10.60130465,67.54444424,0.891638556,3.027423715,4.188021989,0.974550601,10.9328505,86241,8,5,0,4081.918675,0.773090658,0,0,0.0,0.0,0,0,0,1,0,0,0,4,20,1,4,1,10,0,1,2196412.1622513225,14.60233620701656,0.8728774951361256,18.524310310796157,4.755104463877237
353,"President St-Medgar Evers College (2,5)",40.667883,-73.950683,0.784137123,66047,110,51790,1.717222038,0.716137213,0.789156474,11,6475,220,280.563174,26,14.94881834,70295.77403,8.831538007,12.91051259,65.5950091,0.679249235,2.441015383,6.486886368,0.978498958,8.831538007,75188,6,5,0,3887.668131,0.736300782,0,0,0.0,0.0,0,0,0,1,0,0,0,3,15,1,3,1,10,0,0,1902295.7079088911,14.458572507770123,1.0203374454299385,-4.721117608361311,4.531850403889238
354,"Sterling St (2,5)",40.662742,-73.95085,0.784137123,60810,147,47683,1.693133113,0.706091351,0.749006815,11,6478,172,219.3493906,22,16.99259618,64642.3619,7.856513648,14.35085553,62.82684723,2.146266226,1.474785102,7.770350413,0.9326412,7.856513648,68420,4,4,0,5746.688774,1.088388025,0,0,0.0,0.0,0,0,0,1,0,0,0,5,15,1,5,1,10,0,0,1705094.2123856945,14.349131510182053,0.45560866070201744,-16.931121684093167,4.390990795125841
355,"Winthrop St (2,5)",40.656652,-73.9502,0.784137123,61284,141,48055,1.783462724,0.743761725,0.802168854,11,16921,139,177.2649145,22,15.67998478,63422.18173,7.123282959,13.44291156,67.22059917,1.72336281,1.368584446,6.637169039,0.2470168,7.123282959,65244,6,2,0,7937.991235,1.503407431,0,0,0.0,0.0,0,0,0,1,0,1,0,1,10,1,1,1,10,0,0,1475513.8266061414,14.20451752184473,2.717347340755944,-34.08574208885752,4.152074587819632
356,"Church Av (2,5)",40.650843,-73.949575,0.784137123,55833,188,43781,2.080210391,0.867515114,0.857227967,11,14709,176,224.4505392,24,16.37513868,59288.22064,5.381244554,13.84373599,69.57077242,0.734110168,1.250686472,6.243071427,0.387268952,5.381244554,60261,6,2,0,10042.39149,1.901968085,0,0,0.0,0.0,0,0,0,1,0,1,0,0,7,0,0,1,7,0,0,1295198.9480176216,14.074175641210926,1.6840181680216024,-46.143731867532594,3.9417322143294147
357,"Beverly Rd (2,5)",40.645098,-73.948959,0.784137123,52771,209,41380,1.908368555,0.795851502,0.809097692,11,5510,215,274.1867383,15,19.86695153,59537.85026,4.8257955,17.43576885,68.34949624,0.772073186,0.89837067,5.011747602,0.191390161,4.8257955,62322,6,2,0,12130.1535,2.297377556,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,0,1146386.9777370666,13.952126668470653,-3.539434920022112,-52.46748409782852,3.8107429156143464
358,"Newkirk Av-Little Haiti (2,5)",40.639967,-73.948411,0.784137123,60176,150,47186,1.482675414,0.618323674,0.676985018,11,3300,190,242.3045594,5,21.98122289,59016.75047,4.683328608,18.63588062,66.54912798,0.727476597,0.951209467,4.663130853,0.369377759,4.683328608,63923,9,2,0,13997.88793,2.651115139,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,1026087.4612459597,13.841264520534134,-3.3138648547260665,-60.14932132087855,3.6243984532468363
359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,0.784137123,49259,241,38626,1.49641511,0.681047866,0.688362301,9,6505,191,243.5798465,0,27.53222909,63154.99188,5.218981088,23.57173383,59.51085572,0.734586684,0.400907723,5.951467886,0.650971808,5.218981088,67823,10,2,0,16596.5823,3.143292103,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4,0,0,1,4,0,0,877442.5726196398,13.684767927547558,-1.6135361376199637,-68.34820912491517,3.377699088916048
343,Nostrand Av (3),40.669847,-73.950466,0.784137123,65964,111,51725,1.756344334,0.732452478,0.790806213,11,6572,206,262.7091539,23,14.61909356,72450.40587,10.38278577,12.40364151,64.40213657,0.545473238,3.442170807,5.691471774,0.878989139,10.38278577,75520,7,5,0,3173.373471,0.601017703,0,0,0.0,0.0,0,0,0,1,0,0,0,4,14,1,4,1,10,0,0,1978809.512725645,14.49800647099878,1.0850259569700482,-0.14684273298066586,4.579899922105128
344,Kingston Av (3),40.669399,-73.942161,0.784137123,66428,108,52089,1.698246359,0.70822374,0.772136018,11,7162,242,308.6194914,25,16.3027246,60891.38767,7.6397339,13.7226635,60.50725417,0.955902312,2.933929372,10.62983015,1.017386972,7.6397339,61104,7,4,0,3681.128001,0.697183334,0,0,0.0,0.0,0,0,0,0,0,0,0,3,11,1,3,1,10,0,0,1772424.3507640283,14.38785942127674,-1.1561736637929538,-17.40159799821948,4.385145271602022
345,"Crown Hts-Utica Av (3,4)",40.668897,-73.932942,0.784137123,67710,101,53094,1.783960074,0.743969136,0.786598151,11,6761,276,351.9792547,24,17.8012762,43568.61009,5.293518637,14.68722781,66.24954285,0.972971114,0.979371368,7.979924404,0.72339543,5.293518637,47427,9,4,0,5469.847822,1.035956027,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0,1558223.5161008937,14.259057600358572,-2.8002012631233377,-37.21481826358408,4.101595876603603
346,Sutter Av-Rutland Rd (3),40.664717,-73.92261,0.784137123,56439,178,44256,1.697919217,0.708087312,0.739286416,11,3636,484,617.2389829,9,19.36029093,42367.41014,3.890107738,16.13148201,68.72835856,0.65996528,0.502371395,6.325101872,0.533804231,3.890107738,43931,10,4,0,6819.945547,1.291656354,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,1256635.3814292816,14.043949170807286,-3.235153872972729,-61.3915278492159,3.5907138413942365
347,Saratoga Av (3),40.661453,-73.916327,0.784137123,49275,239,38638,1.856215003,0.774101782,0.796167313,11,4388,397,506.2890004,0,20.74548688,36418.11623,2.481174601,16.84457353,68.62363265,0.683637705,0.414469805,6.471828796,0.579769566,2.481174601,36569,6,4,0,6436.63896,1.219060409,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1086167.9545058217,13.898167342426875,-4.316310589499608,-71.68514057646156,3.256800999812485
348,Rockaway Av (3),40.662549,-73.908946,0.784137123,40888,311,32062,2.001428084,0.83466034,0.83054347,11,3912,356,454.0022271,0,19.03724555,27291.78202,2.109623294,15.16078312,70.42179264,1.059838057,0.191133749,6.846162872,0.334203833,2.109623294,28518,6,5,0,5123.210343,0.970304989,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,1,2,1,4,0,0,1004922.3717818873,13.820421849585168,-3.6749742626096777,-81.950364587009,2.753731652898388
349,Junius St (3),40.663515,-73.902447,0.784137123,41332,306,32410,1.95452427,0.81509993,0.812458262,11,3867,489,623.6154186,0,20.40568944,23176.96207,3.318598591,17.35137034,69.69551933,0.890123584,0.448145507,4.862329406,0.379594144,3.318598591,29287,6,5,0,4481.237419,0.848719208,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,1,2,1,3,0,0,934279.9489287781,13.747532473830113,-3.9180283127117157,-88.77583035409003,2.1833113511710596
350,Pennsylvania Av (3),40.664635,-73.894895,0.784137123,41920,298,32871,1.946761073,0.811862426,0.80984346,11,3685,333,424.6706225,0,25.45804843,34396.61283,3.480075379,22.54149528,64.82536905,0.504479279,0.711330576,3.747035074,1.273662211,3.480075379,39193,4,5,0,4626.142638,0.876163378,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0,849667.4874838991,13.65260153766615,-4.290766245179101,-92.24255268083105,1.6880504986901987
351,Van Siclen Av (3),40.665449,-73.889395,0.784137123,46375,260,36364,1.635252754,0.681953367,0.729801412,11,3035,405,516.4912976,0,27.70602608,39734.96975,4.683419816,22.46102165,60.71419341,0.463370715,0.717231464,4.629475375,1.08628314,4.683419816,43353,6,4,0,5300.991502,1.003975663,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0,788623.9723944445,13.578046166668443,-3.9291020176684075,-93.25550949734998,1.4806879609267922
352,New Lots Av (3),40.666235,-73.884079,0.784137123,44713,279,35061,1.445706176,0.602906304,0.648240035,11,3577,442,563.6769224,0,27.15644758,48176.5853,5.556718726,21.18099189,59.15108228,0.94415851,0.801818161,5.133772134,1.256002615,5.556718726,49130,7,4,0,6258.527314,1.185327143,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,1,1,1,4,0,0,730320.2425373613,13.501239774597687,-3.664446154981561,-92.96590851227859,1.5444875477336182
436,Harlem-148 St (3),40.82388,-73.93647,0.784137123,68199,99,53477,2.174889835,0.906999509,0.871090609,11,7042,911,1161.786598,22,8.490594286,51317.73432,7.776258793,7.375851421,73.40898722,0.628113094,2.863976836,6.451653773,0.34492358,7.776258793,51604,9,5,1,1890.498575,0.358048973,0,0,0.0,0.0,0,0,0,0,0,0,0,6,14,1,6,1,10,0,1,1425870.3978300933,14.170293692039706,-0.3354178094859318,50.86920934938221,5.000724259936729
437,145 St (3),40.820421,-73.936245,0.784137123,64267,123,50394,2.055813137,0.857340669,0.840665465,11,10648,915,1166.887747,20,10.35204124,49158.61065,8.020695666,8.773483681,70.92865292,0.762174934,2.478193695,6.508948492,0.808413239,8.020695666,51628,10,3,1,2498.750476,0.473248196,0,0,0.0,0.0,0,0,0,1,0,1,0,4,21,1,4,1,10,0,0,1535876.2780522574,14.244612292396416,3.658524410714885,52.39713101808418,5.010959304340217
378,Woodlawn (4),40.886037,-73.878751,0.784137123,19828,418,15548,0.693600634,0.301226928,0.274905809,10,17165,98,124.9781412,7,20.191262,33508.83997,4.787014765,13.78747774,60.2188669,1.013884064,0.011314609,13.77491208,0.002745576,4.787014765,37580,6,1,0,3452.760046,0.653931827,0,0,0.0,0.0,0,0,0,0,0,1,0,1,2,1,1,1,2,1,1,273426.2567345892,12.518790893747456,-3.361836878163559,-32.464217216348985,4.17726406911799
379,Mosholu Pkwy (4),40.87975,-73.884655,0.784137123,45715,270,35847,2.092947217,0.872826783,0.858300211,11,20548,309,394.0637308,20,19.32730278,43620.55943,5.48964858,15.23081675,64.03845538,0.868622481,0.858489505,9.247004504,0.136002164,5.48964858,47112,12,3,0,3782.946989,0.716467233,0,0,0.0,0.0,0,0,0,0,1,1,0,1,10,1,1,1,10,1,1,331812.8188444249,12.712329303985824,0.6676980448214198,-32.68082553845499,4.173935673396722
380,Bedford Park Blvd-Lehman College (4),40.873412,-73.890064,0.784137123,63587,130,49861,1.774461782,0.77063896,0.783704114,10,5493,339,432.3223454,25,16.50995173,42590.29387,5.58067534,14.35956637,68.45864029,1.323054672,0.748973468,6.957183872,0.275349895,5.58067534,43703,11,3,0,3153.01455,0.597161847,0,0,0.0,0.0,0,0,1,1,0,0,0,6,10,1,6,1,10,0,1,408097.84978191595,12.919264702918756,0.8184938529033552,-27.732647688426713,4.247335007875516
381,Kingsbridge Rd (4),40.86776,-73.897174,0.784137123,95491,25,74878,1.963344809,0.852669817,0.823949829,10,14183,299,381.3108592,22,16.36480429,38098.56369,5.349501783,13.58934742,67.45439617,0.874624747,0.392302126,8.19839585,1.268526273,5.349501783,40405,13,3,0,2920.341233,0.553094931,0,0,0.0,0.0,0,0,0,1,0,0,0,1,9,1,1,1,9,0,0,469301.111907815,13.059002001895578,2.1112464179031276,-21.43915071637052,4.333523230141502
382,Fordham Rd (4),40.862803,-73.901034,0.784137123,100796,14,79038,1.990690094,0.830182251,0.841423801,11,15296,410,522.8677334,24,16.2004887,37052.76009,5.551724225,12.97217656,68.61259354,0.866250657,0.625840964,7.820954226,0.321676113,5.551724225,38552,15,3,0,2930.353785,0.554991247,0,0,0.0,0.0,0,0,1,1,0,0,0,2,7,1,2,1,7,0,0,526273.0228741417,13.173577312103852,1.9559498389997507,-16.750807124534727,4.393222121539584
383,183 St (4),40.858407,-73.903879,0.784137123,103609,10,81244,1.981342092,0.826283831,0.841603724,11,12068,467,595.5591012,25,17.26856211,35817.28786,5.652602202,14.33925388,67.33041414,0.908723721,0.478687099,8.059662086,0.30134865,5.652602202,39232,11,3,0,2914.188845,0.551929706,0,0,0.0,0.0,0,0,0,1,0,0,0,1,5,1,1,1,5,0,0,581189.6052000389,13.272834046060417,1.2487210316334851,-12.746220519285904,4.441536021597261
384,Burnside Av (4),40.853453,-73.907684,0.784137123,101830,11,79849,1.99861164,0.833485792,0.83977462,11,11026,508,647.8458746,28,18.57726422,33484.17394,5.661448041,15.29065018,66.1301042,1.163000318,0.510856914,7.669457048,0.287869252,5.661448041,37381,12,3,0,3176.133589,0.601540453,0,0,0.0,0.0,0,0,0,1,0,0,0,2,7,1,2,1,7,0,0,648739.6916856328,13.382788365283204,1.7529933488467229,-8.555970932781825,4.489708911884314
385,176 St (4),40.84848,-73.911794,0.784137123,97357,23,76341,2.084467121,0.869290308,0.857400249,11,9432,660,841.6895221,28,18.92304188,35899.05797,5.402874912,14.89367477,66.57106916,0.974011019,0.464635555,7.26425734,0.400110136,5.402874912,37249,10,3,0,3010.939984,0.570253785,0,0,0.0,0.0,0,0,0,0,0,1,0,1,4,1,1,1,4,0,0,728845.8083686715,13.499218849496442,1.0015148553449624,-2.1864168630926084,4.55876033269427
386,Mt Eden Av (4),40.844434,-73.914685,0.784137123,97118,24,76154,2.10712115,0.878737772,0.858766382,11,9100,650,828.9366505,27,18.03168752,34847.09505,4.695847445,14.80768919,66.54756094,1.387622077,0.358431384,8.462568014,0.516282618,4.695847445,34670,11,3,0,3825.136532,0.724457677,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,799774.0742237079,13.592085809897599,0.2720386320987662,3.0152351574563205,4.611815194440241
