station_complex_id,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",0.784137123,77136,70,60485,1.808192723,0.754074935,0.801481079,11,111441,512,652.9470232,43,5.254615018,106805.9546,15.28288647,3.56173286,45.34186238,2.674522354,4.327879357,26.01441211,0.840674468,15.28288647,104755,22,17,0,9116.279395,1.726568067,0,0,0,0,0,0,1,1,0,0,0,41,162,1,10,1,10,0,0
409,Spring St (6),0.784137123,70587,88,55350,1.667594445,0.695440899,0.760884624,11,115593,531,677.1774791,40,5.697503161,103791.1813,14.73534026,3.763896393,47.12911541,2.64242809,3.24544419,25.83493794,0.700378563,14.73534026,100305,20,19,0,10353.03901,1.960802842,0,0,0,0,0,0,1,1,0,0,0,40,154,1,10,1,10,0,0
623,"Canal St (6,J,Z,N,Q,R,W)",0.784137123,59456,153,46622,1.665263914,0.694468993,0.755817379,11,148240,547,697.5820736,37,6.992626004,113440.3104,15.12100092,3.86717815,45.45184311,2.886487952,2.410412756,26.01021636,1.1274129,15.12100092,106352,20,17,0,11778.17822,2.230715572,0,0,0,0,0,0,0,1,0,0,0,46,131,1,10,1,10,0,0
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",0.784137123,69943,90,54845,1.580011057,0.65891579,0.73156183,11,196662,827,1054.662477,37,6.822757711,146159.513,12.22820881,4.455986824,47.18564498,1.857691867,1.567816881,29.09281504,1.245064705,12.22820881,115955,38,16,0,13291.28694,2.517289192,0,0,0,0,0,0,1,1,1,1,0,25,132,1,10,1,10,0,0
447,Flushing-Main St (7),0.784137123,56697,173,44458,2.124716468,0.88607559,0.853160446,11,39946,349,445.075217,0,29.45598569,33941.43533,3.664801832,14.21810963,42.62835407,0.223653666,0.268702054,22.82241035,0.935949637,3.664801832,41522,20,2,1,720.4089385,0.136441087,0,0,0,0,0,0,0,0,0,0,0,7,22,1,7,1,10,0,1
448,Mets-Willets Point (7),0.784137123,4391,460,3443,1.361423293,0.567757612,0.616788574,11,3872,432,550.9240508,4,22.03534276,57059.84042,0.640383092,11.52967387,66.90281002,1.222874063,0.482593108,8.637666613,0.078330343,0.640383092,57962,3,2,1,969.8523388,0.183684155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
449,111 St (7),0.784137123,47925,252,37580,1.964438464,0.81923447,0.826208512,11,3712,369,470.5809601,18,20.02791689,60582.55495,2.074009616,12.71621702,67.23216644,0.346480296,0.679531607,9.129896082,0.509999068,2.074009616,57857,4,1,0,3232.387168,0.612194539,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,1,1
450,103 St-Corona Plaza (7),0.784137123,80519,59,63138,1.566248257,0.653176256,0.715562672,11,6080,286,364.7321262,25,17.93852178,61662.98506,1.716220933,11.44923722,67.91310037,0.206320599,0.931433744,10.66143984,0.476686465,1.716220933,60065,4,2,0,5344.434105,1.012203429,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,1
451,Junction Blvd (7),0.784137123,91108,32,71441,1.73139728,0.751936285,0.771119869,10,7639,312,397.8895923,24,17.55273841,60321.63454,1.744758335,11.23623634,68.30092064,0.167522896,0.955445441,10.79512811,0.321547839,1.744758335,59152,5,2,0,7253.219188,1.373715755,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
452,90 St-Elmhurst Av (7),0.784137123,100547,16,78843,1.764459101,0.735836598,0.791758913,11,10081,299,381.3108592,23,17.95435549,56230.13131,3.62075029,12.58347373,67.50833433,0.437484404,0.797423292,9.180671808,0.396992338,3.62075029,57091,6,6,0,7363.735944,1.394646959,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,4,0,0
453,82 St-Jackson Hts (7),0.784137123,98586,22,77305,1.731713194,0.752073484,0.789920513,10,15468,295,376.2097106,25,17.70917417,58074.83257,6.878181454,12.63717382,64.62606221,0.678446234,0.75462733,8.481264073,0.729547728,6.878181454,60274,7,7,0,5382.191261,1.019354405,0,0,0,0,0,0,0,0,1,1,0,2,9,1,2,1,9,0,0
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",0.784137123,74247,83,58220,1.840562609,0.767574226,0.814641453,11,14584,512,652.9470232,28,17.87820626,59336.34145,6.932225901,13.84938643,62.54403145,1.350476469,1.045016612,9.459106195,0.615237793,6.932225901,61783,9,7,0,3233.258813,0.612359624,0,0,0,0,0,0,0,0,0,1,0,4,8,1,4,1,8,0,0
455,69 St (7),0.784137123,57620,164,45182,1.957986085,0.816543619,0.824093696,11,8812,691,881.2234239,25,22.22723778,61144.58081,6.269632312,16.76212171,59.38236547,1.287851524,0.833666179,9.619210026,0.162680851,6.269632312,62282,8,7,9,1829.255497,0.346449905,0,0,0,0,0,0,0,0,0,0,0,3,12,1,3,1,10,0,0
456,61 St-Woodside (7),0.784137123,49570,233,38870,2.117601421,0.883108385,0.853855199,11,9979,681,868.4705523,30,20.77218467,64196.81234,3.950688999,15.36390944,64.29902665,1.231721062,1.020579348,8.260288597,0.390263691,3.950688999,66399,5,6,9,80.43444671,0.015233797,0,0,0,0,0,0,0,0,0,0,0,4,9,1,4,1,9,0,0
457,52 St (7),0.784137123,49269,240,38634,2.073600445,0.864758553,0.848329176,11,10028,404,515.2160105,23,19.62922265,73572.26312,6.455071984,15.86879879,66.2002051,0.55208483,1.189939005,4.993841867,0.833537904,6.455071984,73476,8,2,0,2724.331404,0.515971857,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,6,0,0
458,46 St-Bliss St (7),0.784137123,57170,168,44829,2.048142069,0.854141585,0.843887327,11,10164,392,499.9125646,24,18.56181202,73348.57725,6.584351648,15.8014396,66.11555199,0.667337785,1.629639454,5.69849141,0.580757625,6.584351648,72799,5,2,0,4396.875348,0.832741543,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,1,6,0,0
459,40 St-Lowery St (7),0.784137123,43126,289,33817,2.011501716,0.838861371,0.834696912,11,23816,297,378.7602849,26,18.05669027,76058.1641,6.634339669,14.89678876,65.66961582,0.746485587,1.94081579,6.123307313,0.702258884,6.634339669,75237,5,2,0,5878.858733,1.113420215,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1,1,7,0,0
460,33 St-Rawson St (7),0.784137123,16544,426,12973,1.915808495,0.798954198,0.794617896,11,31438,295,376.2097106,21,14.79532556,80828.38324,6.248775386,12.12717666,69.11083359,0.684343518,2.422102279,6.231712357,0.458837397,6.248775386,78201,8,6,0,4448.80107,0.84257596,0,0,0,0,0,0,1,1,0,0,0,5,10,1,5,1,10,0,0
461,"Queensboro Plaza (7,N,W)",0.784137123,20573,415,16132,2.061518674,0.859720062,0.843933842,11,40126,548,698.8573608,20,11.93511959,96947.71629,8.467864347,8.462513479,70.93937162,0.405177285,0.965049432,5.472186219,1.5878005,8.467864347,106025,13,10,0,3498.446867,0.662584634,0,0,0,0,0,0,0,0,1,1,0,2,13,1,2,1,10,0,0
606,"Court Sq-23 St (7,E,F,G)",0.784137123,17082,424,13395,2.038952927,0.850309415,0.828233601,11,39750,621,791.9533231,23,9.849400192,122456.5793,9.6706519,8.621489927,73.97301722,0.118387232,1.034653654,3.865476448,1.272379751,9.6706519,122466,13,9,3,1798.017421,0.340533602,0,0,0,0,0,0,0,1,0,1,0,12,15,1,10,1,10,0,0
463,Hunters Point Av (7),0.784137123,14940,430,11715,1.955123616,0.815349877,0.80645487,11,25023,533,679.7280534,21,10.31969616,142380.5924,12.27593524,9.012924088,71.1649177,0.140038299,1.282412658,4.608267964,0.182295238,12.27593524,139718,9,6,3,592.5521738,0.11222579,0,0,0,0,0,0,0,0,0,0,0,3,11,1,3,1,10,0,0
464,Vernon Blvd-Jackson Av (7),0.784137123,23014,407,18046,2.145814929,0.894874331,0.857141177,11,19044,518,660.5987461,19,8.529931603,146272.8841,12.29379255,7.488761205,73.6588448,0.199359477,1.440147228,3.731328452,0.14347454,12.29379255,142881,6,3,3,1217.777545,0.230639687,0,0,0,0,0,0,0,1,0,0,0,2,8,1,2,1,8,0,0
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",0.784137123,23384,406,18336,1.154329097,0.481392624,0.495056434,11,630680,227,289.4901841,36,4.862545511,131646.1088,10.94415451,2.994035365,36.0001757,1.889973241,1.260184874,43.29791349,1.745052668,10.94415451,126064,70,22,10,1760.47721,0.333423714,0,0,0,0,0,0,1,1,0,0,0,42,188,1,10,1,10,0,0
471,34 St-Hudson Yards (7),0.784137123,34458,355,27020,2.070482049,0.86345808,0.855554672,11,80854,483,615.9636957,20,5.462663468,120291.9816,10.86287177,3.808347531,44.2192241,3.431747969,2.354253857,31.50878163,2.160457205,10.86287177,121507,12,2,0,3006.786619,0.569467163,0,0,0,0,0,0,0,0,0,0,0,5,51,1,5,1,10,0,0
143,Inwood-207 St (A),0.784137123,53367,204,41847,1.842021225,0.768182516,0.776764476,11,5813,232,295.8666199,18,12.66258798,63381.80986,8.874252966,8.835406264,64.67898047,1.073203463,0.303924198,10.61604908,1.353623715,8.874252966,64441,6,2,0,2831.649742,0.5362973,0,0,0,0,0,0,0,0,0,1,0,9,18,1,9,1,10,1,1
144,Dyckman St (A),0.784137123,64894,119,50886,1.612953253,0.672653752,0.700634301,11,5173,313,399.1648794,16,11.72913663,56428.36928,7.412883817,8.87163957,66.97200498,1.049990021,0.032200621,11.54260737,1.013394498,7.412883817,57572,7,2,0,4088.603821,0.774356784,0,0,0,0,0,0,0,0,0,0,0,4,14,1,4,1,10,1,1
145,190 St (A),0.784137123,67301,104,52773,1.811200428,0.755329246,0.795763702,11,6573,261,332.8499474,14,9.124151979,65070.25242,9.518987056,6.633660247,69.40781621,0.619551687,0.566036939,10.2292483,0.534207821,9.518987056,66059,6,2,0,4396.06478,0.832588027,0,0,0,0,0,0,0,0,0,0,0,4,19,1,4,1,10,1,1
146,181 St (A),0.784137123,88610,40,69482,2.012903455,0.839445941,0.848891032,11,12613,613,781.7510258,17,12.20757781,64859.77268,8.447794738,8.355272876,67.21108179,0.458535392,0.577984187,10.0131587,1.041106492,8.447794738,74088,12,2,0,5170.999684,0.979356001,0,0,0,0,0,0,0,1,0,0,0,22,38,1,10,1,10,1,1
147,175 St (A),0.784137123,85018,48,66666,1.921867591,0.83465649,0.823759339,10,24721,701,893.9762954,15,14.0069603,62407.92728,7.335589047,8.918900241,64.84060134,0.297837022,0.506747548,11.90525795,1.060532001,7.335589047,72441,13,3,0,4762.398399,0.901969394,0,0,0,0,0,0,0,0,0,1,0,9,33,1,9,1,10,1,1
149,163 St-Amsterdam Av (C),0.784137123,77471,68,60748,1.816616926,0.788946707,0.799460625,10,21173,548,698.8573608,24,10.92845017,47148.15962,6.164432173,6.492104952,68.08473905,0.506197252,0.988404142,13.00128609,0.205892036,6.164432173,48845,10,5,1,2322.560218,0.439878829,0,0,0,0,0,0,0,1,0,1,0,9,29,1,9,1,10,1,1
150,155 St (C),0.784137123,90303,33,70810,1.932899496,0.806081699,0.834568333,11,6591,636,811.0826304,26,8.579041147,54618.9651,9.323557616,6.272332089,73.20922535,0.245985192,1.471440896,6.756855316,0.31218504,9.323557616,53496,10,5,0,3394.732073,0.64294168,0,0,0,0,0,0,0,1,0,0,0,13,38,1,10,1,10,1,1
151,"145 St (A,C,B,D)",0.784137123,100202,18,78572,1.920020087,0.800710569,0.827053104,11,8410,568,724.3631039,27,7.729472244,59086.95878,9.622742919,6.088629097,73.33241823,0.471527585,2.199265741,6.194039295,0.310863494,9.622742919,58004,14,6,0,3966.581914,0.751246575,0,0,0,0,0,0,0,0,0,0,0,11,35,1,10,1,10,0,1
152,"135 St (C,B)",0.784137123,93915,30,73642,1.979796837,0.825639409,0.838172773,11,10795,486,619.7895572,25,8.732626239,54479.44269,10.58543231,6.793224868,69.65012524,0.41813372,1.281085725,8.458577532,0.737170495,10.58543231,56267,14,6,0,5202.978629,0.985412619,0,0,0,0,0,0,1,1,0,0,0,14,47,1,10,1,10,0,0
153,"125 St (A,C,B,D)",0.784137123,83487,54,65465,1.997187732,0.832891976,0.840329278,11,19637,484,617.2389829,21,7.878330344,64006.97265,12.96913833,6.65925657,63.38537691,0.697830603,2.039505408,12.46116738,0.568651022,12.96913833,70498,14,7,0,4247.743276,0.804496833,0,0,0,0,0,0,0,1,0,0,0,12,60,1,10,1,10,0,0
154,"116 St (C,B)",0.784137123,84262,51,66073,1.832761556,0.764320934,0.816147153,11,46336,409,521.5924463,19,7.794648528,66613.59317,12.65934384,6.639835629,62.85131843,1.357480574,1.418469663,13.05756024,0.861178718,12.65934384,72669,14,6,0,4355.659519,0.824935515,0,0,0,0,0,0,1,1,0,0,0,11,50,1,10,1,10,0,1
155,"Cathedral Pkwy (110 St) (C,B)",0.784137123,84263,50,66074,1.432772433,0.622245162,0.683163821,10,11873,440,561.1263481,17,8.510195542,64758.81118,11.59465115,6.575204967,62.07041135,1.861323378,1.619403922,13.72077324,0.623241413,11.59465115,69630,9,5,0,5518.841527,1.045235138,0,0,0,0,0,0,0,1,0,0,0,2,33,1,2,1,10,1,1
156,"103 St (C,B)",0.784137123,67561,102,52977,1.124597907,0.488406665,0.524499502,10,11666,434,553.4746251,14,7.198784298,75286.2679,11.80778109,4.55563712,65.53031421,1.87247738,2.429193371,10.37062958,0.790820064,11.80778109,83734,10,4,0,7003.109488,1.326346494,0,0,0,0,0,0,0,0,0,0,0,2,26,1,2,1,10,1,1
157,"96 St (C,B)",0.784137123,65211,117,51134,1.055982777,0.480598473,0.489108255,9,13450,409,521.5924463,11,7.125237648,110134.4311,12.3523819,4.150137928,64.27258029,1.866629682,2.6979865,8.381283604,3.303900379,12.3523819,104796,7,6,0,8618.37168,1.632267364,0,0,0,0,0,0,0,0,0,0,0,2,38,1,2,1,10,1,1
158,"86 St (C,B)",0.784137123,63671,129,49927,1.628810765,0.741303726,0.78523654,9,14998,318,405.5413152,10,6.652452751,127217.8781,17.62414875,4.312329244,58.97672561,3.21516007,2.601731185,7.885649437,3.044132199,17.62414875,120877,9,5,0,10831.35949,2.051393843,0,0,0,0,0,0,1,1,0,0,0,7,36,1,7,1,10,1,1
159,"81 St-Museum of Natural History (C,B)",0.784137123,57352,166,44972,1.705200468,0.711123829,0.794161616,11,21726,299,381.3108592,15,8.398047949,134102.585,17.08071544,6.360175498,57.24476703,3.250936361,3.972442945,9.392353031,0.660737247,17.08071544,140232,8,5,0,9615.263571,1.821072646,0,0,0,0,0,0,0,1,0,0,0,8,41,1,8,1,10,1,1
160,"72 St (C,B)",0.784137123,57090,170,44766,1.10984079,0.481997731,0.489020693,10,36463,362,461.65395,12,8.816565462,144731.1635,15.78197304,6.635878595,51.35780526,3.635842162,4.089512408,15.05271532,0.916965071,15.78197304,151526,11,6,0,7448.751673,1.410748423,0,0,0,0,0,0,0,1,0,1,0,12,61,1,10,1,10,1,1
162,"50 St (C,E)",0.784137123,67827,100,53186,1.587254961,0.661936732,0.734522368,11,348405,223,284.3890355,34,4.23203178,100406.7299,12.69550498,3.35061058,41.19181373,3.434609349,2.543753837,34.10408468,1.79820164,12.69550498,106958,38,17,0,3945.933483,0.747335887,0,0,0,0,0,0,1,1,0,0,0,26,142,1,10,1,10,0,1
164,"34 St-Penn Station (A,C,E)",0.784137123,42086,296,33001,1.787893054,0.745609316,0.76796028,11,415568,367,468.0303858,36,3.484267961,113606.6879,11.25393279,2.598428677,46.86725964,1.558966569,2.824959375,32.92425979,1.086353875,11.25393279,112720,35,18,11,621.1482032,0.117641705,0,0,0,0,0,0,0,1,0,0,0,69,175,1,10,1,10,0,0
165,"23 St (C,E)",0.784137123,69277,95,54323,1.741463449,0.726246667,0.782563358,11,209582,266,339.2263831,31,5.187792579,115770.0188,12.93414755,4.034284427,49.58844155,2.442148812,3.181571154,25.8380961,0.827802251,12.93414755,124257,21,14,11,2106.026674,0.398868688,0,0,0,0,0,0,1,1,0,0,0,26,125,1,10,1,10,0,0
618,"14 St/8 Av (A,C,E,L)",0.784137123,74754,82,58617,1.98248421,0.826760131,0.83483033,11,102425,356,454.0022271,34,6.102302065,121133.6608,12.21638098,4.90159493,53.77782315,3.0703592,3.188552554,20.68628894,0.958293114,12.21638098,135485,18,10,0,4423.552784,0.837794088,0,0,0,0,0,0,0,1,1,1,0,23,95,1,10,1,10,0,0
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",0.784137123,83767,53,65685,1.909005806,0.796117256,0.831104781,11,103958,356,454.0022271,38,5.874748617,142881.2614,15.49812665,4.935967384,47.77431254,3.784232743,3.805190539,22.1993633,0.832989973,15.49812665,144186,23,16,0,6919.506496,1.310512594,0,0,0,0,0,0,1,1,0,1,0,22,100,1,10,1,10,0,0
168,"Spring St (C,E)",0.784137123,49962,223,39177,1.840527681,0.799331016,0.800037301,10,134382,466,594.2838141,35,6.00316842,150521.6093,16.27542804,4.759223761,43.28648142,5.201295014,4.362553455,23.4231842,1.067820629,16.27542804,131620,18,17,0,9311.091975,1.763464389,0,0,0,0,0,0,0,1,0,0,0,23,106,1,10,1,10,0,0
169,"Canal St (A,C,E)",0.784137123,45467,275,35652,1.729551352,0.721278937,0.759273549,11,137715,436,556.0251994,33,5.218492039,163014.8119,18.77262367,4.124089642,44.55703194,5.194696773,2.043079259,22.56782623,1.646250086,18.77262367,132850,21,15,0,11314.13753,2.142829079,0,0,0,0,0,0,1,1,0,0,0,37,117,1,10,1,10,0,0
173,"High St (A,C)",0.784137123,39377,319,30877,2.064518912,0.860971259,0.847354308,11,46796,985,1256.157847,28,5.611761528,146028.6917,15.70127164,4.576133733,61.12264705,1.841452359,2.000430942,12.79697228,0.908385665,15.70127164,127545,11,11,0,7061.943846,1.337489365,0,0,0,0,0,0,0,1,0,0,0,8,54,1,8,1,10,0,0
636,"Jay St-MetroTech (A,C,F,R)",0.784137123,58245,162,45672,2.026646565,0.845177263,0.853469111,11,130353,677,863.3694037,27,5.242029419,134740.9056,12.70869555,4.685767459,65.63996917,1.269554302,2.730164406,11.54325223,0.85139831,12.70869555,130651,15,15,0,4383.924352,0.830288703,0,0,0,0,0,0,1,1,0,1,0,17,45,1,10,1,10,0,0
175,"Hoyt-Schermerhorn Sts (A,C,G)",0.784137123,56490,176,44296,1.950456144,0.81340339,0.831992815,11,133663,488,622.3401315,29,5.946960041,132971.4648,12.21391348,5.558916405,66.6672655,1.121888603,2.804382425,10.18496803,1.045550178,12.21391348,128286,15,15,0,3141.146452,0.594914101,0,0,0,0,0,0,1,1,0,1,0,10,44,1,10,1,10,0,0
176,Lafayette Av (C),0.784137123,49643,231,38927,1.924250365,0.802474731,0.825925997,11,32915,287,366.0074134,26,9.094044571,121548.3033,15.12382778,7.266232095,64.06499302,0.44486341,2.941778641,7.457156444,0.806317539,15.12382778,123616,12,13,8,1034.34093,0.195897903,0,0,0,0,0,0,0,1,0,1,0,47,70,1,10,1,10,0,0
177,Clinton-Washington Avs (C),0.784137123,51501,217,40384,1.963856918,0.818991947,0.822221112,11,11605,231,294.5913327,22,9.52909647,114138.8241,14.00885766,7.745202929,63.18442883,0.495363401,3.503519433,7.709754248,1.498381714,14.00885766,114124,8,3,0,2729.909889,0.517028388,0,0,0,0,0,0,0,1,0,0,0,6,59,1,6,1,10,0,0
627,"Franklin Av (C,S)",0.784137123,55409,195,43448,1.841583443,0.767999947,0.783952527,11,6574,185,235.9281236,21,10.16094217,92703.21809,11.22714807,8.527170994,64.84768276,0.903704774,4.34582326,6.746612303,1.521898203,11.22714807,94926,9,3,7,2442.408012,0.462577275,0,0,0,0,0,0,0,1,0,0,0,5,16,1,5,1,10,0,0
179,"Nostrand Av (A,C)",0.784137123,59428,154,46600,1.756511572,0.732522221,0.772592629,11,7565,200,255.0574309,22,11.16127365,76977.68476,10.76869495,9.25800098,66.02283683,0.782950322,4.937499667,5.437335622,0.710683692,10.76869495,79256,9,3,7,965.36074,0.182833473,0,0,0,0,0,0,0,1,0,0,0,5,24,1,5,1,10,0,0
180,Kingston-Throop Avs (C),0.784137123,59885,151,46958,1.941202646,0.809544382,0.823751842,11,7302,274,349.4286804,25,14.11204076,75709.93909,10.70710745,12.38313577,64.13524202,1.341407426,4.683222499,4.682812462,0.330141805,10.70710745,75445,7,2,7,2117.287397,0.401001401,0,0,0,0,0,0,0,1,0,0,0,6,17,1,6,1,10,0,0
181,"Utica Av (A,C)",0.784137123,55740,191,43708,1.722076557,0.718161705,0.763111474,11,6774,365,465.4798115,25,17.69877364,58809.95923,9.078046812,16.27829473,66.30530875,1.168752195,1.671597735,3.091774659,0.985746213,9.078046812,62833,7,2,0,4864.772177,0.921358367,0,0,0,0,0,0,0,0,0,0,0,2,12,1,2,1,10,0,0
182,Ralph Av (C),0.784137123,58122,163,45576,1.729268315,0.721160901,0.767363095,11,4276,372,474.4068215,22,18.78577643,57344.70186,6.159168877,17.31430144,68.23537798,1.199744513,1.651239709,3.098280014,0.870412473,6.159168877,56783,9,2,0,5105.593576,0.96696848,0,0,0,0,0,0,0,0,0,0,0,2,11,1,2,1,10,0,0
183,Rockaway Av (C),0.784137123,53159,208,41684,1.706440416,0.711640927,0.749603216,11,6809,458,584.0815168,24,18.54075525,52530.62456,4.224312599,17.08548698,70.55769309,1.174463035,1.292260685,3.983282957,0.227232386,4.224312599,52100,8,5,0,2696.610755,0.510721734,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0
621,"Broadway Junction (A,C,J,Z,L)",0.784137123,30541,383,23948,2.087523946,0.870565103,0.844906656,11,9553,569,725.638391,15,18.42379144,52110.35227,3.932422506,16.897446,70.99203675,1.465337763,1.192410917,3.284105906,0.709894716,3.932422506,57187,8,5,7,1202.786979,0.227800564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
185,Liberty Av (C),0.784137123,30282,384,23745,2.21688217,0.924511673,0.876106827,11,8646,509,649.1211617,3,24.65485562,35675.51381,2.569359571,21.43047892,66.96678766,1.370336943,0.577354249,2.823302137,0.958185205,2.569359571,41761,7,5,7,1797.225009,0.340383524,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,1,5,0,0
186,Van Siclen Av (C),0.784137123,41639,300,32651,1.906255828,0.794970427,0.776104315,11,5191,265,337.951096,0,27.53282598,47656.93075,3.402710987,21.96047033,63.46998333,1.026019994,0.431975255,3.127701083,0.863112369,3.402710987,47392,4,4,0,3633.90254,0.688239118,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,1,5,0,0
187,Shepherd Av (C),0.784137123,47364,255,37140,1.703647598,0.710476232,0.722023381,11,6120,329,419.5694739,0,27.88344987,49016.9456,5.728580889,23.14122503,60.44506963,1.717267728,0.266922165,3.675573124,0.157590642,5.728580889,53781,6,3,0,6149.390552,1.164657301,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
188,"Euclid Av (A,C)",0.784137123,53584,202,42017,1.792982036,0.747731586,0.764498017,11,5848,358,456.5528014,0,26.86861143,45634.15058,3.341708828,22.9453496,63.27580505,0.683031329,0.086149625,5.411449576,0.333244164,3.341708828,47430,7,2,0,8517.893702,1.613237444,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
189,Grant Av (A),0.784137123,48828,246,38288,1.567604977,0.653742053,0.668442169,11,3428,373,475.6821087,0,30.18587117,56714.5817,4.510165175,24.85091196,58.04568364,1.009182537,0.128435686,5.253505736,0.867156054,4.510165175,56439,5,2,0,10483.11367,1.985438195,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
190,80 St (A),0.784137123,39757,318,31175,1.48990351,0.647056873,0.658987664,10,2636,393,501.1878518,0,32.95969644,67382.43389,5.912835961,27.42681558,54.82858113,0.806863988,0.022758781,4.645063456,0.788621348,5.912835961,68979,5,1,0,12222.62365,2.314890843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
191,88 St (A),0.784137123,33016,364,25889,1.274282239,0.553413745,0.547553742,10,3285,376,479.5079702,0,32.88446113,68714.69181,5.797454793,27.46231126,54.21883461,0.949332135,0.006481331,5.369903752,0.708679705,5.797454793,74427,10,1,0,12267.77773,2.323442752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Rockaway Blvd (A),0.784137123,31463,376,24671,1.495720384,0.649583109,0.628802009,10,5836,332,423.3953354,0,36.40083486,68416.88953,5.370972512,28.95672387,49.7305567,0.486700427,0.981487911,6.066272883,0.84582685,5.370972512,75769,10,1,0,11236.4516,2.128115834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,104 St (A),0.784137123,31640,374,24810,1.345960758,0.58454333,0.572615995,10,5680,280,357.0804033,0,41.04993619,83169.52321,5.685250062,34.14245281,46.12310637,0.226911836,1.343662178,4.942371569,0.516811997,5.685250062,82169,10,1,0,10351.63053,1.960536085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,111 St (A),0.784137123,41314,307,32396,1.119616448,0.486243245,0.463393156,10,4648,182,232.1022622,0,43.1502121,88385.83761,5.261114843,34.80906184,45.22014949,0.26424423,0.951858745,4.814487818,0.327176084,5.261114843,86629,9,1,0,8598.361459,1.628477549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Ozone Park-Lefferts Blvd (A),0.784137123,45822,267,35931,0.77054551,0.334643663,0.327605084,10,4333,163,207.8718062,0,45.79355037,85073.16438,2.982422459,36.58382491,46.19594546,0.129026504,0.177643586,4.558737535,0.162674094,2.982422459,83766,7,1,0,6905.704067,1.307898497,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
221,21 St-Queensbridge (M),0.784137123,20403,417,15999,2.131360712,0.888846455,0.861561944,11,35373,505,644.0200131,16,12.51666202,85167.17625,8.044734241,8.627434603,69.66184232,0.382591532,1.192021785,6.275906491,1.720707143,8.044734241,99161,12,9,0,4440.945089,0.841088085,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,1,9,0,0
222,Roosevelt Island (M),0.784137123,36798,336,28855,1.877783375,0.783096491,0.802824743,11,45477,536,683.5539149,10,7.714215389,138356.163,8.509845499,5.901540955,46.38289784,3.422873018,1.282623067,30.58492401,2.089446567,8.509845499,127991,7,2,0,6317.883664,1.196568876,0,0,0,0,0,0,0,1,0,1,0,4,16,1,4,1,10,0,0
