station_complex_id,year,annual_weekday_avg_ridership,station_complex,borough,latitude,longitude,geometry,log_ridership,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi
35.0,2024,9270.32075471698,"59 St (N,R)",Brooklyn,40.64136,-74.01788,POINT (-74.01788 40.64136),9.134681124648123,"59 St (N,R)",0.784137123,56083,185,43977,2.072315819,0.864222822,0.848467326,11,19311,523,666.9751819,24,16.52573327,55843.92019,3.784008596,10.36834447,60.57546951,0.18330734,2.212461923,15.11419011,1.42270327,3.784008596,57109,28,3,0,19336.4399,3.662204527,0,0,0.0,0.0,0,0,0,0,0,1,0,0,7,0,0,1,7,0,1
36.0,2023,5777.051282051282,Bay Ridge Av (R),Brooklyn,40.634968,-74.02338,POINT (-74.02338 40.634968),8.661821756385079,Bay Ridge Av (R),0.784137123,48350,248,37913,2.013010261,0.839490483,0.82081357,11,6230,614,783.026313,21,20.6363338,66276.74026,7.263329024,16.69295285,59.03817182,0.190711315,2.024430721,10.17153014,0.523727025,7.263329024,68992,30,1,0,22115.15204,4.188475765,0,0,0.0,0.0,0,0,0,0,0,0,0,5,9,1,5,1,9,1,1
36.0,2024,5784.270440251572,Bay Ridge Av (R),Brooklyn,40.634968,-74.02338,POINT (-74.02338 40.634968),8.663070387066053,Bay Ridge Av (R),0.784137123,48350,248,37913,2.013010261,0.839490483,0.82081357,11,6230,614,783.026313,21,20.6363338,66276.74026,7.263329024,16.69295285,59.03817182,0.190711315,2.024430721,10.17153014,0.523727025,7.263329024,68992,30,1,0,22115.15204,4.188475765,0,0,0.0,0.0,0,0,0,0,0,0,0,5,9,1,5,1,9,1,1
37.0,2023,3988.0705128205127,77 St (R),Brooklyn,40.62974,-74.02551,POINT (-74.02551 40.62974),8.291313528565547,77 St (R),0.784137123,46233,261,36253,1.597708049,0.666296008,0.718827424,11,6244,306,390.2378693,19,22.50761876,76782.44139,11.22099967,18.53340343,56.05298089,0.209501822,1.371695717,7.963501882,0.534754968,11.22099967,80084,19,1,0,24003.89652,4.546192524,0,0,0.0,0.0,0,0,0,0,0,0,0,3,11,1,3,1,10,0,1
37.0,2024,4057.14465408805,77 St (R),Brooklyn,40.62974,-74.02551,POINT (-74.02551 40.62974),8.308481166396085,77 St (R),0.784137123,46233,261,36253,1.597708049,0.666296008,0.718827424,11,6244,306,390.2378693,19,22.50761876,76782.44139,11.22099967,18.53340343,56.05298089,0.209501822,1.371695717,7.963501882,0.534754968,11.22099967,80084,19,1,0,24003.89652,4.546192524,0,0,0.0,0.0,0,0,0,0,0,0,0,3,11,1,3,1,10,0,1
38.0,2023,8722.352564102564,86 St (R),Brooklyn,40.62269,-74.0284,POINT (-74.0284 40.62269),9.073758911374387,86 St (R),0.784137123,40411,313,31688,1.460767821,0.609187498,0.657523481,11,8641,423,539.4464664,19,24.39911253,78983.48624,10.29401888,21.09143138,55.44354636,0.322069053,1.120829239,8.162638149,0.228431697,10.29401888,81868,12,1,0,26579.72753,5.034039306,0,0,0.0,0.0,0,0,0,0,1,1,0,2,4,1,2,1,4,0,0
38.0,2024,8518.471698113208,86 St (R),Brooklyn,40.62269,-74.0284,POINT (-74.0284 40.62269),9.050109610637124,86 St (R),0.784137123,40411,313,31688,1.460767821,0.609187498,0.657523481,11,8641,423,539.4464664,19,24.39911253,78983.48624,10.29401888,21.09143138,55.44354636,0.322069053,1.120829239,8.162638149,0.228431697,10.29401888,81868,12,1,0,26579.72753,5.034039306,0,0,0.0,0.0,0,0,0,0,1,1,0,2,4,1,2,1,4,0,0
39.0,2023,4047.6666666666665,Bay Ridge-95 St (R),Brooklyn,40.616623,-74.030876,POINT (-74.030876 40.616623),8.306142887789411,Bay Ridge-95 St (R),0.784137123,34006,359,26665,1.707979323,0.741765995,0.784540774,10,8429,523,666.9751819,16,26.54881206,74773.1638,7.03054653,22.38277301,56.46074449,0.239831781,0.533500462,8.844581409,0.33982429,7.03054653,76354,25,1,0,28810.50587,5.456535203,0,0,0.0,0.0,0,0,0,0,0,1,0,2,2,1,2,1,2,0,1
39.0,2024,4111.899371069182,Bay Ridge-95 St (R),Brooklyn,40.616623,-74.030876,POINT (-74.030876 40.616623),8.321883501864795,Bay Ridge-95 St (R),0.784137123,34006,359,26665,1.707979323,0.741765995,0.784540774,10,8429,523,666.9751819,16,26.54881206,74773.1638,7.03054653,22.38277301,56.46074449,0.239831781,0.533500462,8.844581409,0.33982429,7.03054653,76354,25,1,0,28810.50587,5.456535203,0,0,0.0,0.0,0,0,0,0,0,1,0,2,2,1,2,1,2,0,1
41.0,2023,7465.474358974359,"7 Av (B,Q)",Brooklyn,40.67705,-73.97237,POINT (-73.97237 40.67705),8.918178193348838,"7 Av (B,Q)",0.784137123,56989,171,44687,1.672839702,0.697628342,0.746861053,11,14043,252,321.372363,22,6.451577092,148540.9959,17.20438098,5.275558637,67.24086138,0.381239961,2.598740232,5.376434701,0.690672951,17.20438098,145095,6,5,8,2554.901891,0.483882934,0,0,0.0,0.0,0,0,0,1,0,0,0,7,28,1,7,1,10,0,1
41.0,2024,7427.194968553459,"7 Av (B,Q)",Brooklyn,40.67705,-73.97237,POINT (-73.97237 40.67705),8.913038169914001,"7 Av (B,Q)",0.784137123,56989,171,44687,1.672839702,0.697628342,0.746861053,11,14043,252,321.372363,22,6.451577092,148540.9959,17.20438098,5.275558637,67.24086138,0.381239961,2.598740232,5.376434701,0.690672951,17.20438098,145095,6,5,8,2554.901891,0.483882934,0,0,0.0,0.0,0,0,0,1,0,0,0,7,28,1,7,1,10,0,1
42.0,2023,6838.551282051282,"Prospect Park (B,Q,S)",Brooklyn,40.661613,-73.96225,POINT (-73.96225 40.661613),8.830477406425402,"Prospect Park (B,Q,S)",0.784137123,36404,339,28546,1.256540974,0.524018287,0.515585591,11,2966,212,270.3608768,18,12.96255338,69053.8225,8.880268784,10.76118272,71.87820415,0.497846547,1.767404019,3.156628854,0.857094271,8.880268784,71805,7,3,0,7244.538668,1.372071717,0,0,0.0,0.0,0,0,0,1,0,0,0,5,15,1,5,1,10,1,1
42.0,2024,6875.2893081761,"Prospect Park (B,Q,S)",Brooklyn,40.661613,-73.96225,POINT (-73.96225 40.661613),8.835834440686849,"Prospect Park (B,Q,S)",0.784137123,36404,339,28546,1.256540974,0.524018287,0.515585591,11,2966,212,270.3608768,18,12.96255338,69053.8225,8.880268784,10.76118272,71.87820415,0.497846547,1.767404019,3.156628854,0.857094271,8.880268784,71805,7,3,0,7244.538668,1.372071717,0,0,0.0,0.0,0,0,0,1,0,0,0,5,15,1,5,1,10,1,1
43.0,2023,4182.141025641025,Parkside Av (Q),Brooklyn,40.655293,-73.961494,POINT (-73.961494 40.655293),8.33881768486888,Parkside Av (Q),0.784137123,60529,148,47463,1.539043466,0.641830977,0.68782272,11,5593,203,258.8832924,19,11.27288631,67815.76035,8.450806475,8.9621916,73.24498754,0.972543959,1.767576487,3.86658078,0.423252373,8.450806475,68737,8,3,0,9184.968052,1.739577283,0,0,0.0,0.0,0,0,0,0,0,0,0,1,15,1,1,1,10,1,1
43.0,2024,4745.176100628931,Parkside Av (Q),Brooklyn,40.655293,-73.961494,POINT (-73.961494 40.655293),8.465094541370318,Parkside Av (Q),0.784137123,60529,148,47463,1.539043466,0.641830977,0.68782272,11,5593,203,258.8832924,19,11.27288631,67815.76035,8.450806475,8.9621916,73.24498754,0.972543959,1.767576487,3.86658078,0.423252373,8.450806475,68737,8,3,0,9184.968052,1.739577283,0,0,0.0,0.0,0,0,0,0,0,0,0,1,15,1,1,1,10,1,1
44.0,2023,10816.910256410258,"Church Av (B,Q)",Brooklyn,40.650528,-73.96298,POINT (-73.96298 40.650528),9.288958396631594,"Church Av (B,Q)",0.784137123,62597,134,49085,1.770489444,0.738351447,0.76169065,11,8461,239,304.79363,22,12.42776627,62274.27356,6.374081413,10.78645874,72.81447676,0.858843776,1.984753666,5.050366083,0.462050711,6.374081413,64680,6,2,0,10945.42591,2.072997332,0,0,0.0,0.0,0,0,0,0,0,0,0,4,20,1,4,1,10,1,1
44.0,2024,9335.327044025156,"Church Av (B,Q)",Brooklyn,40.650528,-73.96298,POINT (-73.96298 40.650528),9.141668203775415,"Church Av (B,Q)",0.784137123,62597,134,49085,1.770489444,0.738351447,0.76169065,11,8461,239,304.79363,22,12.42776627,62274.27356,6.374081413,10.78645874,72.81447676,0.858843776,1.984753666,5.050366083,0.462050711,6.374081413,64680,6,2,0,10945.42591,2.072997332,0,0,0.0,0.0,0,0,0,0,0,0,0,4,20,1,4,1,10,1,1
45.0,2023,2587.647435897436,Beverley Rd (Q),Brooklyn,40.64403,-73.96449,POINT (-73.96449 40.64403),7.858890792764117,Beverley Rd (Q),0.784137123,65951,112,51715,1.77231946,0.739114623,0.765669003,11,6970,221,281.8384612,20,16.7942417,70376.94016,7.018445777,14.70961186,65.96846844,0.921421666,2.06553884,6.742846126,0.461903215,7.018445777,70588,10,2,0,13306.30388,2.520133311,0,0,0.0,0.0,0,0,0,0,0,0,0,8,18,1,8,1,10,0,0
45.0,2024,2917.1635220125786,Beverley Rd (Q),Brooklyn,40.64403,-73.96449,POINT (-73.96449 40.64403),7.978709766584767,Beverley Rd (Q),0.784137123,65951,112,51715,1.77231946,0.739114623,0.765669003,11,6970,221,281.8384612,20,16.7942417,70376.94016,7.018445777,14.70961186,65.96846844,0.921421666,2.06553884,6.742846126,0.461903215,7.018445777,70588,10,2,0,13306.30388,2.520133311,0,0,0.0,0.0,0,0,0,0,0,0,0,8,18,1,8,1,10,0,0
46.0,2023,4177.307692307692,Cortelyou Rd (Q),Brooklyn,40.640926,-73.96389,POINT (-73.96389 40.640926),8.337661585241959,Cortelyou Rd (Q),0.784137123,65223,116,51144,1.560650865,0.677782059,0.708052971,10,7436,213,271.6361639,14,17.72469474,70109.70603,8.260544029,15.42718375,63.60209937,0.838261821,2.398136389,6.548325179,0.627938472,8.260544029,70306,10,2,0,14323.77236,2.712835674,0,0,0.0,0.0,0,0,0,0,0,0,0,6,15,1,6,1,10,0,0
46.0,2024,4293.8490566037735,Cortelyou Rd (Q),Brooklyn,40.640926,-73.96389,POINT (-73.96389 40.640926),8.365171689820297,Cortelyou Rd (Q),0.784137123,65223,116,51144,1.560650865,0.677782059,0.708052971,10,7436,213,271.6361639,14,17.72469474,70109.70603,8.260544029,15.42718375,63.60209937,0.838261821,2.398136389,6.548325179,0.627938472,8.260544029,70306,10,2,0,14323.77236,2.712835674,0,0,0.0,0.0,0,0,0,0,0,0,0,6,15,1,6,1,10,0,0
47.0,2023,7345.653846153846,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.96279,POINT (-73.96279 40.635082),8.902000229518341,"Newkirk Plaza (B,Q)",0.784137123,56461,177,44273,1.380552933,0.575735291,0.625848511,11,8321,257,327.7487988,4,20.89199915,70480.51984,9.150297706,17.52317262,59.53081585,1.016376479,2.441792452,6.159279404,0.809438956,9.150297706,69922,8,2,0,16287.33512,3.08472256,0,0,0.0,0.0,0,0,0,0,0,0,0,1,7,1,1,1,7,0,0
47.0,2024,7171.352201257862,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.96279,POINT (-73.96279 40.635082),8.877988941335484,"Newkirk Plaza (B,Q)",0.784137123,56461,177,44273,1.380552933,0.575735291,0.625848511,11,8321,257,327.7487988,4,20.89199915,70480.51984,9.150297706,17.52317262,59.53081585,1.016376479,2.441792452,6.159279404,0.809438956,9.150297706,69922,8,2,0,16287.33512,3.08472256,0,0,0.0,0.0,0,0,0,0,0,0,0,1,7,1,1,1,7,0,0
48.0,2023,2256.5641025641025,Avenue H (Q),Brooklyn,40.62927,-73.96164,POINT (-73.96164 40.62927),7.722041680265232,Avenue H (Q),0.784137123,44249,283,34697,1.501574042,0.626205014,0.653411809,11,10010,250,318.8217887,0,27.01653978,66185.76855,7.768801649,22.64748708,53.91809014,0.964881535,1.198506902,7.522523098,1.544578131,7.768801649,67123,8,2,0,18278.19301,3.461778979,0,0,0.0,0.0,0,0,0,1,0,0,0,1,5,1,1,1,5,0,0
48.0,2024,2336.2767295597487,Avenue H (Q),Brooklyn,40.62927,-73.96164,POINT (-73.96164 40.62927),7.7567417398349425,Avenue H (Q),0.784137123,44249,283,34697,1.501574042,0.626205014,0.653411809,11,10010,250,318.8217887,0,27.01653978,66185.76855,7.768801649,22.64748708,53.91809014,0.964881535,1.198506902,7.522523098,1.544578131,7.768801649,67123,8,2,0,18278.19301,3.461778979,0,0,0.0,0.0,0,0,0,1,0,0,0,1,5,1,1,1,5,0,0
49.0,2023,3956.564102564103,Avenue J (Q),Brooklyn,40.62504,-73.9608,POINT (-73.9608 40.62504),8.28338398936602,Avenue J (Q),0.784137123,41250,308,32346,1.495423836,0.623640179,0.632955236,11,12095,168,214.248242,0,32.97561145,63830.43755,6.44177053,26.53782646,47.66090328,0.684851835,0.806387256,9.554857393,1.760475725,6.44177053,65776,8,1,0,19747.52662,3.74006186,0,0,0.0,0.0,0,0,1,1,0,0,0,0,6,0,0,1,6,0,0
49.0,2024,3864.037735849056,Avenue J (Q),Brooklyn,40.62504,-73.9608,POINT (-73.9608 40.62504),8.259726724453564,Avenue J (Q),0.784137123,41250,308,32346,1.495423836,0.623640179,0.632955236,11,12095,168,214.248242,0,32.97561145,63830.43755,6.44177053,26.53782646,47.66090328,0.684851835,0.806387256,9.554857393,1.760475725,6.44177053,65776,8,1,0,19747.52662,3.74006186,0,0,0.0,0.0,0,0,1,1,0,0,0,0,6,0,0,1,6,0,0
50.0,2023,4118.032051282051,Avenue M (Q),Brooklyn,40.61762,-73.9594,POINT (-73.9594 40.61762),8.323373475731868,Avenue M (Q),0.784137123,45621,272,35773,1.572793303,0.655905752,0.656700771,11,20995,136,173.439053,0,36.63474184,61797.59035,6.787827565,28.07149427,43.2569356,0.38863592,0.849782168,11.20731926,0.78881959,6.787827565,64074,6,1,0,22356.35462,4.234158071,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0
50.0,2024,3997.169811320755,Avenue M (Q),Brooklyn,40.61762,-73.9594,POINT (-73.9594 40.61762),8.29359198822557,Avenue M (Q),0.784137123,45621,272,35773,1.572793303,0.655905752,0.656700771,11,20995,136,173.439053,0,36.63474184,61797.59035,6.787827565,28.07149427,43.2569356,0.38863592,0.849782168,11.20731926,0.78881959,6.787827565,64074,6,1,0,22356.35462,4.234158071,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0
51.0,2023,14789.692307692309,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.95773,POINT (-73.95773 40.60867),9.601753363783928,"Kings Hwy (B,Q)",0.784137123,47553,254,37288,1.541958966,0.66966427,0.67675998,10,19982,161,205.3212319,0,32.68879927,62061.70275,7.195164457,25.81392457,46.79445716,0.866226206,0.668660655,10.90811825,0.872614569,7.195164457,61751,9,2,0,25536.94201,4.836542047,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0
51.0,2024,14248.641509433965,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.95773,POINT (-73.95773 40.60867),9.564487028147644,"Kings Hwy (B,Q)",0.784137123,47553,254,37288,1.541958966,0.66966427,0.67675998,10,19982,161,205.3212319,0,32.68879927,62061.70275,7.195164457,25.81392457,46.79445716,0.866226206,0.668660655,10.90811825,0.872614569,7.195164457,61751,9,2,0,25536.94201,4.836542047,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0
52.0,2023,5161.8974358974365,Avenue U (Q),Brooklyn,40.5993,-73.95593,POINT (-73.95593 40.5993),8.549253219467813,Avenue U (Q),0.784137123,45963,264,36041,1.425287836,0.594391195,0.60752497,11,8731,179,228.2764007,0,30.08244649,59278.95196,7.973004479,24.83616587,51.29109254,0.392567563,0.64285736,8.221422274,1.327852178,7.973004479,63780,6,1,0,28893.14992,5.472187484,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
52.0,2024,4984.93710691824,Avenue U (Q),Brooklyn,40.5993,-73.95593,POINT (-73.95593 40.5993),8.514376650068575,Avenue U (Q),0.784137123,45963,264,36041,1.425287836,0.594391195,0.60752497,11,8731,179,228.2764007,0,30.08244649,59278.95196,7.973004479,24.83616587,51.29109254,0.392567563,0.64285736,8.221422274,1.327852178,7.973004479,63780,6,1,0,28893.14992,5.472187484,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
53.0,2023,3216.403846153846,Neck Rd (Q),Brooklyn,40.595245,-73.95516,POINT (-73.95516 40.595245),8.076330054378458,Neck Rd (Q),0.784137123,46150,262,36188,1.563503433,0.652031576,0.674193692,11,11237,202,257.6080052,0,29.84154451,61116.57629,7.382716464,23.86959552,52.77097838,0.464467158,0.745941459,7.727824906,0.982314242,7.382716464,67171,4,1,0,30352.00151,5.748485134,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
53.0,2024,3274.723270440252,Neck Rd (Q),Brooklyn,40.595245,-73.95516,POINT (-73.95516 40.595245),8.094293969622433,Neck Rd (Q),0.784137123,46150,262,36188,1.563503433,0.652031576,0.674193692,11,11237,202,257.6080052,0,29.84154451,61116.57629,7.382716464,23.86959552,52.77097838,0.464467158,0.745941459,7.727824906,0.982314242,7.382716464,67171,4,1,0,30352.00151,5.748485134,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
54.0,2023,9797.46153846154,"Sheepshead Bay (B,Q)",Brooklyn,40.586895,-73.954155,POINT (-73.954155 40.586895),9.18998066646382,"Sheepshead Bay (B,Q)",0.784137123,38333,330,30058,1.832079811,0.764036625,0.780993914,11,29760,541,689.9303507,0,31.27858472,70474.41278,6.961426266,25.90088908,49.59147089,0.297030032,0.251360446,10.75890231,0.814858832,6.961426266,70436,5,2,0,33373.60629,6.320758768,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1
54.0,2024,9602.616352201258,"Sheepshead Bay (B,Q)",Brooklyn,40.586895,-73.954155,POINT (-73.954155 40.586895),9.169895009875331,"Sheepshead Bay (B,Q)",0.784137123,38333,330,30058,1.832079811,0.764036625,0.780993914,11,29760,541,689.9303507,0,31.27858472,70474.41278,6.961426266,25.90088908,49.59147089,0.297030032,0.251360446,10.75890231,0.814858832,6.961426266,70436,5,2,0,33373.60629,6.320758768,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1
55.0,2023,8573.205128205129,"Brighton Beach (B,Q)",Brooklyn,40.57762,-73.96137,POINT (-73.96137 40.57762),9.056513571318336,"Brighton Beach (B,Q)",0.784137123,46934,257,36803,1.879936956,0.783994605,0.814637917,11,17859,512,652.9470232,0,25.53800947,44756.24085,6.717395856,22.27117576,50.52486978,0.0,0.77735245,15.74439205,0.697980387,6.717395856,45605,5,2,0,36893.20725,6.987349859,0,0,0.0,0.0,0,0,0,0,0,0,0,1,6,1,1,1,6,1,1
55.0,2024,8074.33962264151,"Brighton Beach (B,Q)",Brooklyn,40.57762,-73.96137,POINT (-73.96137 40.57762),8.996570205737878,"Brighton Beach (B,Q)",0.784137123,46934,257,36803,1.879936956,0.783994605,0.814637917,11,17859,512,652.9470232,0,25.53800947,44756.24085,6.717395856,22.27117576,50.52486978,0.0,0.77735245,15.74439205,0.697980387,6.717395856,45605,5,2,0,36893.20725,6.987349859,0,0,0.0,0.0,0,0,0,0,0,0,0,1,6,1,1,1,6,1,1
56.0,2023,2377.9615384615386,Ocean Pkwy (Q),Brooklyn,40.576313,-73.9685,POINT (-73.9685 40.576313),7.77441934306909,Ocean Pkwy (Q),0.784137123,38294,331,30028,1.786199234,0.744902938,0.778086178,11,7506,351,447.6257913,0,23.73584017,42396.5865,5.965912232,21.16380885,54.3464408,0.0,0.691583625,14.73273185,0.527491314,5.965912232,41403,4,4,0,37612.60592,7.123599606,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,1,2,1,5,1,1
56.0,2024,2179.396226415094,Ocean Pkwy (Q),Brooklyn,40.576313,-73.9685,POINT (-73.9685 40.576313),7.687261894503934,Ocean Pkwy (Q),0.784137123,38294,331,30028,1.786199234,0.744902938,0.778086178,11,7506,351,447.6257913,0,23.73584017,42396.5865,5.965912232,21.16380885,54.3464408,0.0,0.691583625,14.73273185,0.527491314,5.965912232,41403,4,4,0,37612.60592,7.123599606,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,1,2,1,5,1,1
57.0,2023,1925.4166666666667,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576126,-73.97594,POINT (-73.97594 40.576126),7.563416906793576,"W 8 St-NY Aquarium (F,Q)",0.784137123,25392,400,19911,1.846808428,0.770178935,0.788099058,11,4972,323,411.917751,0,27.4753107,49192.41558,4.082184317,24.34297382,56.53528172,0.0,0.381574174,10.85809611,0.66755298,4.082184317,47189,8,5,0,38042.5312,7.205024849,0,0,0.0,0.0,0,0,0,0,0,0,0,6,8,1,6,1,8,1,1
57.0,2024,1782.3899371069183,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576126,-73.97594,POINT (-73.97594 40.576126),7.486271291152011,"W 8 St-NY Aquarium (F,Q)",0.784137123,25392,400,19911,1.846808428,0.770178935,0.788099058,11,4972,323,411.917751,0,27.4753107,49192.41558,4.082184317,24.34297382,56.53528172,0.0,0.381574174,10.85809611,0.66755298,4.082184317,47189,8,5,0,38042.5312,7.205024849,0,0,0.0,0.0,0,0,0,0,0,0,0,6,8,1,6,1,8,1,1
58.0,2023,9918.53846153846,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577423,-73.98123,POINT (-73.98123 40.577423),9.202261673141958,"Coney Island-Stillwell Av (D,F,N,Q)",0.784137123,19731,419,15472,2.148936637,0.896176185,0.857362533,11,4759,340,433.5976326,0,24.92846043,39787.17515,6.241538729,20.32661976,60.145508,0.090298485,0.604243425,6.67846182,1.31148911,6.241538729,44814,7,5,0,37908.74129,7.179685851,0,0,0.0,0.0,0,0,0,0,0,0,0,3,8,1,3,1,8,0,1
58.0,2024,10027.182389937108,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577423,-73.98123,POINT (-73.98123 40.577423),9.213154647179906,"Coney Island-Stillwell Av (D,F,N,Q)",0.784137123,19731,419,15472,2.148936637,0.896176185,0.857362533,11,4759,340,433.5976326,0,24.92846043,39787.17515,6.241538729,20.32661976,60.145508,0.090298485,0.604243425,6.67846182,1.31148911,6.241538729,44814,7,5,0,37908.74129,7.179685851,0,0,0.0,0.0,0,0,0,0,0,0,0,3,8,1,3,1,8,0,1
59.0,2023,3984.2179487179487,9 Av (D),Brooklyn,40.646294,-73.99432,POINT (-73.99432 40.646294),8.290347282004268,9 Av (D),0.784137123,39053,323,30623,1.388755239,0.579155918,0.605867953,11,8151,118,150.4838843,5,19.57494616,56289.52652,4.690229873,13.14425118,53.36090386,0.630168375,2.591174243,18.3405523,0.665113285,4.690229873,55389,3,3,0,14542.72087,2.754303195,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,1,1,1,4,0,0
59.0,2024,3990.540880503144,9 Av (D),Brooklyn,40.646294,-73.99432,POINT (-73.99432 40.646294),8.291932620923207,9 Av (D),0.784137123,39053,323,30623,1.388755239,0.579155918,0.605867953,11,8151,118,150.4838843,5,19.57494616,56289.52652,4.690229873,13.14425118,53.36090386,0.630168375,2.591174243,18.3405523,0.665113285,4.690229873,55389,3,3,0,14542.72087,2.754303195,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,1,1,1,4,0,0
60.0,2023,2902.98717948718,Fort Hamilton Pkwy (D),Brooklyn,40.640915,-73.9943,POINT (-73.9943 40.640915),7.973839961157799,Fort Hamilton Pkwy (D),0.784137123,61867,138,48512,1.948239489,0.812478973,0.823782116,11,22557,154,196.3942218,4,22.02037974,46992.91996,6.337848044,14.42710341,42.2013443,0.493244785,1.2226036,26.48407138,0.875608849,6.337848044,47721,4,3,0,16386.98275,3.103595217,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0
60.0,2024,2957.333333333333,Fort Hamilton Pkwy (D),Brooklyn,40.640915,-73.9943,POINT (-73.9943 40.640915),7.992381325675507,Fort Hamilton Pkwy (D),0.784137123,61867,138,48512,1.948239489,0.812478973,0.823782116,11,22557,154,196.3942218,4,22.02037974,46992.91996,6.337848044,14.42710341,42.2013443,0.493244785,1.2226036,26.48407138,0.875608849,6.337848044,47721,4,3,0,16386.98275,3.103595217,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0
61.0,2023,2538.0641025641025,50 St (D),Brooklyn,40.63626,-73.99479,POINT (-73.99479 40.63626),7.839550828555766,50 St (D),0.784137123,67013,106,52547,1.611262735,0.671948751,0.744562116,11,28370,154,196.3942218,0,21.9839982,41367.986,6.518217593,14.58630362,32.88854907,0.330458297,0.767055207,36.1612567,1.09579101,6.518217593,42217,2,1,0,18043.24263,3.417280802,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
61.0,2024,2538.509433962264,50 St (D),Brooklyn,40.63626,-73.99479,POINT (-73.99479 40.63626),7.839726205124049,50 St (D),0.784137123,67013,106,52547,1.611262735,0.671948751,0.744562116,11,28370,154,196.3942218,0,21.9839982,41367.986,6.518217593,14.58630362,32.88854907,0.330458297,0.767055207,36.1612567,1.09579101,6.518217593,42217,2,1,0,18043.24263,3.417280802,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
62.0,2023,1400.9358974358977,55 St (D),Brooklyn,40.631435,-73.995476,POINT (-73.995476 40.631435),7.245609344320924,55 St (D),0.784137123,56269,179,44123,1.896922809,0.791078255,0.806364318,11,28387,179,228.2764007,0,24.96760278,40604.83819,6.850207008,17.73549993,31.78338426,0.316006201,1.170826526,33.59168575,1.320287474,6.850207008,44442,3,4,0,19782.20018,3.746628822,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
62.0,2024,1390.1257861635222,55 St (D),Brooklyn,40.631435,-73.995476,POINT (-73.995476 40.631435),7.237868616421309,55 St (D),0.784137123,56269,179,44123,1.896922809,0.791078255,0.806364318,11,28387,179,228.2764007,0,24.96760278,40604.83819,6.850207008,17.73549993,31.78338426,0.316006201,1.170826526,33.59168575,1.320287474,6.850207008,44442,3,4,0,19782.20018,3.746628822,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
